# Force and moment coefficients
# dragDir     : (9.396927e-01 3.420199e-01 0.000000e+00)
# sideDir     : (0.000000e+00 0.000000e+00 -1.000000e+00)
# liftDir     : (-3.420199e-01 9.396927e-01 0.000000e+00)
# rollAxis    : (9.396927e-01 3.420199e-01 0.000000e+00)
# pitchAxis   : (0.000000e+00 0.000000e+00 -1.000000e+00)
# yawAxis     : (-3.420199e-01 9.396927e-01 0.000000e+00)
# magUInf     : 7.000000e+00
# lRef        : 7.971260e-02
# Aref        : 9.565510e-03
# CofR        : (1.992810e-02 0.000000e+00 0.000000e+00)
#
# Time        	Cd            	Cd(f)         	Cd(r)         	Cl            	Cl(f)         	Cl(r)         	CmPitch       	CmRoll        	CmYaw         	Cs            	Cs(f)         	Cs(r)         
128           	2.365253e-01	-3.995170e-01	6.360422e-01	8.118791e-01	2.005865e-01	6.112927e-01	-2.053531e-01	-5.177796e-01	1.384420e-01	-6.283741e-02	1.070233e-01	-1.698607e-01
129           	2.368806e-01	-3.985090e-01	6.353896e-01	8.124383e-01	2.004859e-01	6.119524e-01	-2.057332e-01	-5.169493e-01	1.380868e-01	-6.276964e-02	1.067020e-01	-1.694716e-01
130           	2.370552e-01	-3.976400e-01	6.346952e-01	8.128354e-01	2.004620e-01	6.123733e-01	-2.059557e-01	-5.161676e-01	1.377214e-01	-6.268089e-02	1.063809e-01	-1.690618e-01
131           	2.371214e-01	-3.970316e-01	6.341530e-01	8.132574e-01	2.005500e-01	6.127074e-01	-2.060787e-01	-5.155923e-01	1.374050e-01	-6.259066e-02	1.061096e-01	-1.687003e-01
132           	2.370441e-01	-3.966982e-01	6.337422e-01	8.136651e-01	2.008283e-01	6.128367e-01	-2.060042e-01	-5.152202e-01	1.371209e-01	-6.251506e-02	1.058634e-01	-1.683785e-01
133           	2.368153e-01	-3.965776e-01	6.333929e-01	8.139743e-01	2.012803e-01	6.126940e-01	-2.057068e-01	-5.149852e-01	1.368560e-01	-6.245563e-02	1.056281e-01	-1.680838e-01
134           	2.363100e-01	-3.966623e-01	6.329723e-01	8.139436e-01	2.019870e-01	6.119567e-01	-2.049849e-01	-5.148173e-01	1.365725e-01	-6.241399e-02	1.053655e-01	-1.677795e-01
135           	2.356421e-01	-3.970118e-01	6.326539e-01	8.137481e-01	2.028806e-01	6.108675e-01	-2.039935e-01	-5.148328e-01	1.363292e-01	-6.240889e-02	1.051248e-01	-1.675337e-01
136           	2.349358e-01	-3.976545e-01	6.325903e-01	8.135683e-01	2.038727e-01	6.096956e-01	-2.029115e-01	-5.151224e-01	1.361835e-01	-6.244498e-02	1.049610e-01	-1.674060e-01
137           	2.343084e-01	-3.985476e-01	6.328560e-01	8.135378e-01	2.048429e-01	6.086948e-01	-2.019260e-01	-5.157018e-01	1.361624e-01	-6.252611e-02	1.048994e-01	-1.674255e-01
138           	2.339405e-01	-3.996446e-01	6.335851e-01	8.139685e-01	2.057209e-01	6.082476e-01	-2.012634e-01	-5.166148e-01	1.363019e-01	-6.265352e-02	1.049751e-01	-1.676286e-01
139           	2.338491e-01	-4.007834e-01	6.346325e-01	8.148273e-01	2.064619e-01	6.083654e-01	-2.009517e-01	-5.177079e-01	1.365532e-01	-6.281272e-02	1.051469e-01	-1.679596e-01
140           	2.341034e-01	-4.018662e-01	6.359696e-01	8.162618e-01	2.070851e-01	6.091767e-01	-2.010458e-01	-5.189179e-01	1.368957e-01	-6.298629e-02	1.054026e-01	-1.683889e-01
141           	2.346538e-01	-4.027854e-01	6.374393e-01	8.181587e-01	2.075848e-01	6.105740e-01	-2.014946e-01	-5.201124e-01	1.372705e-01	-6.316238e-02	1.056893e-01	-1.688517e-01
142           	2.354342e-01	-4.034395e-01	6.388738e-01	8.203994e-01	2.079746e-01	6.124248e-01	-2.022251e-01	-5.211567e-01	1.376244e-01	-6.331363e-02	1.059676e-01	-1.692812e-01
143           	2.363940e-01	-4.038168e-01	6.402108e-01	8.228847e-01	2.082371e-01	6.146475e-01	-2.032052e-01	-5.220138e-01	1.379388e-01	-6.342774e-02	1.062249e-01	-1.696526e-01
144           	2.375207e-01	-4.040179e-01	6.415386e-01	8.256933e-01	2.084072e-01	6.172861e-01	-2.044395e-01	-5.227783e-01	1.382344e-01	-6.349943e-02	1.064847e-01	-1.699841e-01
145           	2.388316e-01	-4.041514e-01	6.429830e-01	8.288761e-01	2.084504e-01	6.204257e-01	-2.059877e-01	-5.235672e-01	1.385571e-01	-6.353665e-02	1.067888e-01	-1.703254e-01
146           	2.402350e-01	-4.042903e-01	6.445253e-01	8.323187e-01	2.084253e-01	6.238933e-01	-2.077340e-01	-5.244078e-01	1.388958e-01	-6.354701e-02	1.071223e-01	-1.706693e-01
147           	2.416851e-01	-4.044459e-01	6.461310e-01	8.359153e-01	2.083565e-01	6.275588e-01	-2.096012e-01	-5.252885e-01	1.392378e-01	-6.354585e-02	1.074649e-01	-1.710108e-01
148           	2.429926e-01	-4.045261e-01	6.475187e-01	8.392794e-01	2.083050e-01	6.309745e-01	-2.113348e-01	-5.260224e-01	1.394944e-01	-6.353006e-02	1.077294e-01	-1.712594e-01
149           	2.441453e-01	-4.045541e-01	6.486995e-01	8.423653e-01	2.083098e-01	6.340555e-01	-2.128728e-01	-5.266268e-01	1.396720e-01	-6.351091e-02	1.079166e-01	-1.714275e-01
150           	2.449617e-01	-4.045395e-01	6.495012e-01	8.448290e-01	2.084734e-01	6.363556e-01	-2.139411e-01	-5.270204e-01	1.397291e-01	-6.349351e-02	1.079823e-01	-1.714758e-01
151           	2.453536e-01	-4.044266e-01	6.497803e-01	8.464379e-01	2.087879e-01	6.376500e-01	-2.144311e-01	-5.271035e-01	1.396323e-01	-6.347316e-02	1.078957e-01	-1.713689e-01
152           	2.453361e-01	-4.042555e-01	6.495915e-01	8.472083e-01	2.092425e-01	6.379658e-01	-2.143616e-01	-5.269235e-01	1.394146e-01	-6.344944e-02	1.076898e-01	-1.711393e-01
153           	2.448520e-01	-4.040192e-01	6.488712e-01	8.469950e-01	2.098347e-01	6.371603e-01	-2.136628e-01	-5.264452e-01	1.390628e-01	-6.341967e-02	1.073530e-01	-1.707727e-01
154           	2.438468e-01	-4.037711e-01	6.476179e-01	8.457036e-01	2.105676e-01	6.351360e-01	-2.122842e-01	-5.256945e-01	1.385877e-01	-6.337838e-02	1.068985e-01	-1.702769e-01
155           	2.425721e-01	-4.037190e-01	6.462911e-01	8.437755e-01	2.113147e-01	6.324607e-01	-2.105730e-01	-5.250051e-01	1.381574e-01	-6.334503e-02	1.064849e-01	-1.698299e-01
156           	2.412808e-01	-4.039732e-01	6.452540e-01	8.417355e-01	2.120380e-01	6.296975e-01	-2.088298e-01	-5.246136e-01	1.378807e-01	-6.333439e-02	1.062135e-01	-1.695479e-01
157           	2.402794e-01	-4.045690e-01	6.448484e-01	8.401304e-01	2.126091e-01	6.275213e-01	-2.074561e-01	-5.247087e-01	1.378559e-01	-6.336420e-02	1.061737e-01	-1.695380e-01
158           	2.395621e-01	-4.053828e-01	6.449449e-01	8.389583e-01	2.130424e-01	6.259159e-01	-2.064368e-01	-5.251638e-01	1.380248e-01	-6.342656e-02	1.063115e-01	-1.697380e-01
159           	2.392108e-01	-4.062444e-01	6.454552e-01	8.384179e-01	2.133733e-01	6.250446e-01	-2.058356e-01	-5.258498e-01	1.383215e-01	-6.351293e-02	1.065650e-01	-1.700780e-01
160           	2.391345e-01	-4.069918e-01	6.461263e-01	8.383248e-01	2.135778e-01	6.247470e-01	-2.055846e-01	-5.265591e-01	1.386576e-01	-6.360090e-02	1.068571e-01	-1.704580e-01
161           	2.393815e-01	-4.075759e-01	6.469574e-01	8.387614e-01	2.136106e-01	6.251508e-01	-2.057701e-01	-5.272666e-01	1.390229e-01	-6.368440e-02	1.071807e-01	-1.708651e-01
162           	2.399388e-01	-4.080078e-01	6.479466e-01	8.397930e-01	2.135329e-01	6.262601e-01	-2.063636e-01	-5.279772e-01	1.394016e-01	-6.375700e-02	1.075231e-01	-1.712801e-01
163           	2.407910e-01	-4.082685e-01	6.490594e-01	8.413566e-01	2.132862e-01	6.280704e-01	-2.073921e-01	-5.286640e-01	1.397906e-01	-6.380536e-02	1.078879e-01	-1.716933e-01
164           	2.419331e-01	-4.084301e-01	6.503632e-01	8.435020e-01	2.128982e-01	6.306037e-01	-2.088528e-01	-5.293966e-01	1.402042e-01	-6.383303e-02	1.082876e-01	-1.721207e-01
165           	2.432850e-01	-4.084892e-01	6.517742e-01	8.460669e-01	2.123946e-01	6.336722e-01	-2.106388e-01	-5.301317e-01	1.406185e-01	-6.384274e-02	1.086971e-01	-1.725399e-01
166           	2.447433e-01	-4.084776e-01	6.532209e-01	8.488951e-01	2.118510e-01	6.370441e-01	-2.125966e-01	-5.308492e-01	1.410167e-01	-6.383748e-02	1.090980e-01	-1.729354e-01
167           	2.461593e-01	-4.084001e-01	6.545594e-01	8.516697e-01	2.112809e-01	6.403888e-01	-2.145540e-01	-5.314797e-01	1.413633e-01	-6.382502e-02	1.094507e-01	-1.732758e-01
168           	2.473878e-01	-4.081638e-01	6.555516e-01	8.541181e-01	2.107643e-01	6.433538e-01	-2.162948e-01	-5.318577e-01	1.415804e-01	-6.379725e-02	1.096818e-01	-1.734791e-01
169           	2.483314e-01	-4.078053e-01	6.561367e-01	8.560202e-01	2.103522e-01	6.456680e-01	-2.176579e-01	-5.319710e-01	1.416672e-01	-6.376044e-02	1.097870e-01	-1.735474e-01
170           	2.488122e-01	-4.073256e-01	6.561377e-01	8.570431e-01	2.101274e-01	6.469157e-01	-2.183941e-01	-5.317317e-01	1.415772e-01	-6.371178e-02	1.097214e-01	-1.734331e-01
171           	2.488120e-01	-4.067777e-01	6.555897e-01	8.571478e-01	2.101180e-01	6.470298e-01	-2.184559e-01	-5.311837e-01	1.413289e-01	-6.365847e-02	1.094997e-01	-1.731582e-01
172           	2.483151e-01	-4.061886e-01	6.545037e-01	8.562707e-01	2.103068e-01	6.459639e-01	-2.178286e-01	-5.303462e-01	1.409397e-01	-6.359763e-02	1.091409e-01	-1.727385e-01
173           	2.472950e-01	-4.055822e-01	6.528772e-01	8.543085e-01	2.106658e-01	6.436428e-01	-2.164885e-01	-5.292297e-01	1.404232e-01	-6.352697e-02	1.086597e-01	-1.721867e-01
174           	2.458315e-01	-4.050545e-01	6.508860e-01	8.514119e-01	2.111481e-01	6.402638e-01	-2.145578e-01	-5.279703e-01	1.398416e-01	-6.345175e-02	1.081158e-01	-1.715675e-01
175           	2.441194e-01	-4.047695e-01	6.488889e-01	8.479438e-01	2.116654e-01	6.362784e-01	-2.123065e-01	-5.268292e-01	1.393219e-01	-6.338893e-02	1.076275e-01	-1.710164e-01
176           	2.425070e-01	-4.048519e-01	6.473589e-01	8.446156e-01	2.121452e-01	6.324704e-01	-2.101626e-01	-5.261054e-01	1.390036e-01	-6.335575e-02	1.073257e-01	-1.706814e-01
177           	2.412732e-01	-4.053034e-01	6.465766e-01	8.419587e-01	2.124837e-01	6.294750e-01	-2.084957e-01	-5.259400e-01	1.389533e-01	-6.336814e-02	1.072692e-01	-1.706373e-01
178           	2.403873e-01	-4.059028e-01	6.462901e-01	8.399181e-01	2.126823e-01	6.272358e-01	-2.072767e-01	-5.260965e-01	1.390656e-01	-6.340841e-02	1.073614e-01	-1.707698e-01
179           	2.399410e-01	-4.064763e-01	6.464173e-01	8.386803e-01	2.127472e-01	6.259331e-01	-2.065929e-01	-5.264468e-01	1.392876e-01	-6.346366e-02	1.075558e-01	-1.710195e-01
180           	2.398061e-01	-4.068890e-01	6.466951e-01	8.379895e-01	2.126750e-01	6.253145e-01	-2.063197e-01	-5.267921e-01	1.395275e-01	-6.352079e-02	1.077671e-01	-1.712879e-01
181           	2.400726e-01	-4.070810e-01	6.471536e-01	8.380155e-01	2.124339e-01	6.255816e-01	-2.065738e-01	-5.271173e-01	1.397902e-01	-6.356804e-02	1.080062e-01	-1.715742e-01
182           	2.406891e-01	-4.070427e-01	6.477318e-01	8.386873e-01	2.120400e-01	6.266474e-01	-2.073037e-01	-5.273873e-01	1.400588e-01	-6.359098e-02	1.082633e-01	-1.718543e-01
183           	2.415692e-01	-4.068520e-01	6.484212e-01	8.398814e-01	2.115218e-01	6.283596e-01	-2.084189e-01	-5.276366e-01	1.403304e-01	-6.359189e-02	1.085344e-01	-1.721263e-01
184           	2.427593e-01	-4.065751e-01	6.493344e-01	8.417320e-01	2.108844e-01	6.308476e-01	-2.099816e-01	-5.279548e-01	1.406354e-01	-6.357193e-02	1.088494e-01	-1.724214e-01
185           	2.441880e-01	-4.062571e-01	6.504451e-01	8.441174e-01	2.101500e-01	6.339675e-01	-2.119087e-01	-5.283511e-01	1.409709e-01	-6.353543e-02	1.092031e-01	-1.727386e-01
186           	2.456142e-01	-4.059048e-01	6.515190e-01	8.466082e-01	2.094160e-01	6.371922e-01	-2.138881e-01	-5.287119e-01	1.412634e-01	-6.348931e-02	1.095187e-01	-1.730081e-01
187           	2.469109e-01	-4.054880e-01	6.523989e-01	8.489461e-01	2.087375e-01	6.402086e-01	-2.157356e-01	-5.289435e-01	1.414727e-01	-6.343177e-02	1.097569e-01	-1.731886e-01
188           	2.479899e-01	-4.050017e-01	6.529916e-01	8.509734e-01	2.082005e-01	6.427730e-01	-2.172863e-01	-5.289967e-01	1.415677e-01	-6.336620e-02	1.098846e-01	-1.732509e-01
189           	2.486354e-01	-4.044869e-01	6.531222e-01	8.522429e-01	2.078620e-01	6.443808e-01	-2.182594e-01	-5.288045e-01	1.415145e-01	-6.329906e-02	1.098650e-01	-1.731640e-01
190           	2.488017e-01	-4.039736e-01	6.527753e-01	8.526576e-01	2.077609e-01	6.448966e-01	-2.185679e-01	-5.283744e-01	1.413193e-01	-6.323269e-02	1.097029e-01	-1.729356e-01
191           	2.484272e-01	-4.034572e-01	6.518845e-01	8.520585e-01	2.079108e-01	6.441477e-01	-2.181185e-01	-5.276708e-01	1.409717e-01	-6.316780e-02	1.093878e-01	-1.725556e-01
192           	2.474965e-01	-4.029677e-01	6.504641e-01	8.503734e-01	2.082957e-01	6.420777e-01	-2.168910e-01	-5.267159e-01	1.404920e-01	-6.310396e-02	1.089400e-01	-1.720440e-01
193           	2.460648e-01	-4.025595e-01	6.486243e-01	8.476636e-01	2.088549e-01	6.388087e-01	-2.149769e-01	-5.255919e-01	1.399275e-01	-6.304137e-02	1.084068e-01	-1.714482e-01
194           	2.442675e-01	-4.023657e-01	6.466332e-01	8.441683e-01	2.094857e-01	6.346826e-01	-2.125984e-01	-5.244995e-01	1.393780e-01	-6.299172e-02	1.078821e-01	-1.708738e-01
195           	2.424750e-01	-4.025229e-01	6.449979e-01	8.406270e-01	2.101046e-01	6.305224e-01	-2.102089e-01	-5.237604e-01	1.389970e-01	-6.297615e-02	1.075089e-01	-1.704850e-01
196           	2.410537e-01	-4.030451e-01	6.440988e-01	8.377440e-01	2.105803e-01	6.271637e-01	-2.082917e-01	-5.235719e-01	1.388834e-01	-6.300583e-02	1.073804e-01	-1.703863e-01
197           	2.400232e-01	-4.037532e-01	6.437763e-01	8.355601e-01	2.109132e-01	6.246469e-01	-2.068669e-01	-5.237648e-01	1.389607e-01	-6.307044e-02	1.074254e-01	-1.704959e-01
198           	2.394300e-01	-4.044568e-01	6.438868e-01	8.341890e-01	2.111199e-01	6.230692e-01	-2.059747e-01	-5.241718e-01	1.391554e-01	-6.315205e-02	1.075794e-01	-1.707314e-01
199           	2.392183e-01	-4.049528e-01	6.441711e-01	8.334920e-01	2.111721e-01	6.223199e-01	-2.055739e-01	-5.245620e-01	1.393712e-01	-6.322802e-02	1.077572e-01	-1.709853e-01
200           	2.393826e-01	-4.052170e-01	6.445995e-01	8.334687e-01	2.110642e-01	6.224044e-01	-2.056701e-01	-5.249082e-01	1.395977e-01	-6.329072e-02	1.079524e-01	-1.712431e-01
